from,to,sign
1594,4912,-1
1594,4914,-1
1594,4915,-1
1594,4916,-1
1594,4917,-1
1594,4918,-1
1594,4919,-1
1594,4920,-1
1594,4921,-1
1594,4922,-1
1594,4923,-1
1594,4924,-1
1594,4925,-1
1594,4926,-1
1594,4927,-1
1594,4928,-1
1594,4929,-1
1594,4930,-1
1594,4931,-1
1594,4932,-1
1594,4933,-1
1594,4934,-1
1594,4935,-1
1594,4936,-1
1594,4937,-1
1594,4938,-1
1594,4939,-1
1594,4940,-1
1594,4941,-1
1594,4942,-1
1594,4943,-1
1594,4944,-1
1594,4945,-1
1594,4946,-1
1594,4947,-1
1594,4948,-1
1594,4949,-1
1594,4950,-1
1594,4951,-1
1594,4952,-1
1594,4953,-1
1594,4954,-1
1594,4955,-1
1594,4956,-1
1594,4977,1
1594,5081,1
1594,5597,1
1594,5877,1
1594,5190,1
1594,5010,1
1594,4990,1
1594,5064,1
1594,5023,1
1594,4993,1
1594,5188,1
1594,5022,1
1594,6028,1
1594,6025,-1
1594,6026,-1
1594,6027,-1
1594,6029,-1
1594,6040,1
1594,6041,-1
1594,6044,1
1594,6045,-1
1594,6046,-1
1595,3330,1
1595,4425,1
1595,4835,1
1595,4771,1
1595,4613,1
1595,4776,1
1595,4769,1
1595,4738,1
1595,4704,1
1595,4795,1
1595,4773,1
1595,4870,1
1595,4864,-1
1595,4865,-1
1595,4866,-1
1595,4867,-1
1595,4868,-1
1595,4869,-1
1595,4871,-1
1595,4872,-1
1595,4873,-1
1595,4874,-1
1595,4875,-1
1595,4876,-1
1595,4877,-1
1595,4878,-1
1595,4879,-1
1595,4880,-1
1595,4881,-1
1595,4882,-1
1595,4883,-1
1595,4884,-1
1595,4885,-1
1595,4886,-1
1595,4887,-1
1595,4888,-1
1595,4889,-1
1595,4890,-1
1595,4891,-1
1595,4892,-1
1595,4893,-1
1595,4894,-1
1595,4895,-1
1595,4896,-1
1595,4897,-1
1595,4847,-1
1595,4848,-1
1595,4849,-1
1595,4850,-1
1595,4851,-1
1595,4852,-1
1595,4853,-1
1595,4854,-1
1595,4855,-1
1595,4856,-1
1595,4857,-1
1595,4858,-1
1595,4859,-1
1595,4860,-1
1595,4861,-1
1595,4862,-1
1595,4863,-1
1595,4898,1
1595,4899,-1
1595,4903,1
1595,4901,1
1595,4902,1
1595,4900,-1
1595,4904,-1
1595,4905,-1
1595,4906,-1
1595,4907,-1
1595,4908,-1
1595,4932,1
1595,4909,-1
1595,4910,-1
1595,4911,-1
1595,4912,-1
1595,4913,-1
1595,4914,-1
1595,4915,-1
1595,4916,-1
1595,4917,-1
1595,4918,-1
1595,4919,-1
1595,4920,-1
1595,4921,-1
1595,4922,-1
1595,4923,-1
1595,4924,-1
1595,4925,-1
1595,4926,-1
1595,4927,-1
1595,4928,-1
1595,4929,-1
1595,4930,-1
1595,4931,-1
1595,4933,-1
1595,4934,-1
1595,4935,-1
1595,4936,-1
1595,4937,-1
1595,4938,-1
1595,4939,-1
1595,4940,-1
1595,4941,-1
1595,4942,-1
1595,4943,-1
1595,4944,-1
1595,4945,-1
1595,4946,-1
1595,4947,-1
1595,4948,-1
1595,4949,-1
1595,4950,-1
1595,4951,-1
1595,4952,-1
1595,4953,-1
1595,4954,-1
1595,4955,-1
1595,4956,-1
1595,5081,1
1595,5018,1
1595,5090,1
1595,4989,1
1595,5054,1
1595,5688,1
1595,4973,1
1595,5048,1
1595,5282,1
1595,5203,1
1595,5191,1
1595,5011,1
1595,5240,1
1595,5981,1
1595,4972,1
1595,4970,1
1595,5109,1
1595,5455,1
1595,6032,1
1595,6033,-1
1595,6034,-1
1595,6035,-1
1595,6031,-1
1595,6041,1
1595,6040,-1
1595,6044,1
1595,6045,-1
1595,6046,-1
1595,6050,1
1595,6048,1
1595,6049,1
1595,6051,-1
1595,6047,-1
1596,3331,1
1596,4426,1
1596,4779,1
1596,4793,1
1596,4748,1
1596,4781,1
1596,4764,1
1596,4704,1
1596,4752,1
1596,4745,1
1596,4742,1
1596,4744,1
1596,4785,1
1596,4701,1
1596,4800,1
1596,4771,1
1596,4802,1
1596,4723,1
1596,4804,1
1596,4700,1
1596,4719,1
1596,4863,1
1596,4864,-1
1596,4865,-1
1596,4866,-1
1596,4867,-1
1596,4868,-1
1596,4869,-1
1596,4870,-1
1596,4871,-1
1596,4872,-1
1596,4873,-1
1596,4874,-1
1596,4875,-1
1596,4876,-1
1596,4877,-1
1596,4878,-1
1596,4879,-1
1596,4880,-1
1596,4881,-1
1596,4882,-1
1596,4883,-1
1596,4884,-1
1596,4885,-1
1596,4886,-1
1596,4887,-1
1596,4888,-1
1596,4889,-1
1596,4890,-1
1596,4891,-1
1596,4892,-1
1596,4893,-1
1596,4894,-1
1596,4895,-1
1596,4896,-1
1596,4897,-1
1596,4847,-1
1596,4848,-1
1596,4849,-1
1596,4850,-1
1596,4851,-1
1596,4852,-1
1596,4853,-1
1596,4854,-1
1596,4855,-1
1596,4856,-1
1596,4857,-1
1596,4858,-1
1596,4859,-1
1596,4860,-1
1596,4861,-1
1596,4862,-1
1596,4898,1
1596,4899,-1
1596,4900,1
1596,4903,1
1596,4901,1
1596,4902,-1
1596,4904,-1
1596,4905,-1
1596,4906,-1
1596,4907,-1
1596,4908,-1
1596,4911,1
1596,4909,-1
1596,4910,-1
1596,4912,-1
1596,4913,-1
1596,4914,-1
1596,4915,-1
1596,4916,-1
1596,4917,-1
1596,4918,-1
1596,4919,-1
1596,4920,-1
1596,4921,-1
1596,4922,-1
1596,4923,-1
1596,4924,-1
1596,4925,-1
1596,4926,-1
1596,4927,-1
1596,4928,-1
1596,4929,-1
1596,4930,-1
1596,4931,-1
1596,4932,-1
1596,4933,-1
1596,4934,-1
1596,4935,-1
1596,4936,-1
1596,4937,-1
1596,4938,-1
1596,4939,-1
1596,4940,-1
1596,4941,-1
1596,4942,-1
1596,4943,-1
1596,4944,-1
1596,4945,-1
1596,4946,-1
1596,4947,-1
1596,4948,-1
1596,4949,-1
1596,4950,-1
1596,4951,-1
1596,4952,-1
1596,4953,-1
1596,4954,-1
1596,4955,-1
1596,4956,-1
1596,5048,1
1596,5009,1
1596,5042,1
1596,5188,1
1596,4991,1
1596,5001,1
1596,4999,1
1596,5634,1
1596,4977,1
1596,5056,1
1596,5066,1
1596,5190,1
1596,4972,1
1596,5037,1
1596,4970,1
1596,5023,1
1596,6028,1
1596,6025,-1
1596,6026,-1
1596,6027,-1
1596,6029,-1
1596,6041,1
1596,6040,-1
1596,6044,1
1596,6045,-1
1596,6046,-1
1597,3332,1
1597,4427,1
1597,4743,1
1597,4704,1
1597,4796,1
1597,4708,1
1597,4630,1
1597,4613,1
1597,4794,1
1597,4644,1
1597,4780,1
1597,4874,1
1597,4864,-1
1597,4865,-1
1597,4866,-1
1597,4867,-1
1597,4868,-1
1597,4869,-1
1597,4870,-1
1597,4871,-1
1597,4872,-1
1597,4873,-1
1597,4875,-1
1597,4876,-1
1597,4877,-1
1597,4878,-1
1597,4879,-1
1597,4880,-1
1597,4881,-1
1597,4882,-1
1597,4883,-1
1597,4884,-1
1597,4885,-1
1597,4886,-1
1597,4887,-1
1597,4888,-1
1597,4889,-1
1597,4890,-1
1597,4891,-1
1597,4892,-1
1597,4893,-1
1597,4894,-1
1597,4895,-1
1597,4896,-1
1597,4897,-1
1597,4847,-1
1597,4848,-1
1597,4849,-1
1597,4850,-1
1597,4851,-1
1597,4852,-1
1597,4853,-1
1597,4854,-1
1597,4855,-1
1597,4856,-1
1597,4857,-1
1597,4858,-1
1597,4859,-1
1597,4860,-1
1597,4861,-1
1597,4862,-1
1597,4863,-1
1597,4898,1
1597,4899,-1
1597,4930,1
1597,4909,-1
1597,4910,-1
1597,4911,-1
1597,4912,-1
1597,4913,-1
1597,4914,-1
1597,4915,-1
1597,4916,-1
1597,4917,-1
1597,4918,-1
1597,4919,-1
1597,4920,-1
1597,4921,-1
1597,4922,-1
1597,4923,-1
1597,4924,-1
1597,4925,-1
1597,4926,-1
1597,4927,-1
1597,4928,-1
1597,4929,-1
1597,4931,-1
1597,4932,-1
1597,4933,-1
1597,4934,-1
1597,4935,-1
1597,4936,-1
1597,4937,-1
1597,4938,-1
1597,4939,-1
1597,4940,-1
1597,4941,-1
1597,4942,-1
1597,4943,-1
1597,4944,-1
1597,4945,-1
1597,4946,-1
1597,4947,-1
1597,4948,-1
1597,4949,-1
1597,4950,-1
1597,4951,-1
1597,4952,-1
1597,4953,-1
1597,4954,-1
1597,4955,-1
1597,4956,-1
1597,5000,1
1597,5856,1
1597,5276,1
1597,5576,1
1597,5069,1
1597,5152,1
1597,4977,1
1597,5191,1
1597,5240,1
1597,4970,1
1597,5022,1
1597,5148,1
1597,6028,1
1597,6025,-1
1597,6026,-1
1597,6027,-1
1597,6029,-1
1597,6032,1
1597,6033,-1
1597,6034,-1
1597,6035,-1
1597,6031,-1
1597,6040,1
1597,6041,-1
1597,6045,1
1597,6044,-1
1597,6046,-1
1598,3333,1
1598,4428,1
1598,4740,1
1598,4818,1
1598,4771,1
1598,4715,1
1598,4720,1
1598,4788,1
1598,4756,1
1598,4765,1
1598,4750,1
1598,4738,1
1598,4706,1
1598,4853,1
1598,4864,-1
1598,4865,-1
1598,4866,-1
1598,4867,-1
1598,4868,-1
1598,4869,-1
1598,4870,-1
1598,4871,-1
1598,4872,-1
1598,4873,-1
1598,4874,-1
1598,4875,-1
1598,4876,-1
1598,4877,-1
1598,4878,-1
1598,4879,-1
1598,4880,-1
1598,4881,-1
1598,4882,-1
1598,4883,-1
1598,4884,-1
1598,4885,-1
1598,4886,-1
1598,4887,-1
1598,4888,-1
1598,4889,-1
1598,4890,-1
1598,4891,-1
1598,4892,-1
1598,4893,-1
1598,4894,-1
1598,4895,-1
1598,4896,-1
1598,4897,-1
1598,4847,-1
1598,4848,-1
1598,4849,-1
1598,4850,-1
1598,4851,-1
1598,4852,-1
1598,4854,-1
1598,4855,-1
1598,4856,-1
1598,4857,-1
1598,4858,-1
1598,4859,-1
1598,4860,-1
1598,4861,-1
1598,4862,-1
1598,4863,-1
1598,4899,1
1598,4898,-1
1598,4913,1
1598,4909,-1
1598,4910,-1
1598,4911,-1
1598,4912,-1
1598,4914,-1
1598,4915,-1
1598,4916,-1
1598,4917,-1
1598,4918,-1
1598,4919,-1
1598,4920,-1
1598,4921,-1
1598,4922,-1
1598,4923,-1
1598,4924,-1
1598,4925,-1
1598,4926,-1
1598,4927,-1
1598,4928,-1
1598,4929,-1
1598,4930,-1
1598,4931,-1
1598,4932,-1
1598,4933,-1
1598,4934,-1
1598,4935,-1
1598,4936,-1
1598,4937,-1
1598,4938,-1
1598,4939,-1
1598,4940,-1
1598,4941,-1
1598,4942,-1
1598,4943,-1
1598,4944,-1
1598,4945,-1
1598,4946,-1
1598,4947,-1
1598,4948,-1
1598,4949,-1
1598,4950,-1
1598,4951,-1
1598,4952,-1
1598,4953,-1
1598,4954,-1
1598,4955,-1
1598,4956,-1
1598,5397,1
1598,4988,1
1598,5066,1
1598,5042,1
1598,5255,1
1598,4990,1
1598,4978,1
1598,5100,1
1598,5352,1
1598,5062,1
1598,5022,1
1598,6045,1
1598,6044,-1
1598,6046,-1
1599,3334,1
1599,4429,1
1599,4720,1
1599,4805,1
1599,4762,1
1599,4580,1
1599,4832,1
1599,4787,1
1599,4763,1
1599,4807,1
1599,4799,1
1599,4745,1
1599,4742,1
1599,4721,1
1599,4855,1
1599,4864,-1
1599,4865,-1
1599,4866,-1
1599,4867,-1
1599,4868,-1
1599,4869,-1
1599,4870,-1
1599,4871,-1
1599,4872,-1
1599,4873,-1
1599,4874,-1
1599,4875,-1
1599,4876,-1
1599,4877,-1
1599,4878,-1
1599,4879,-1
1599,4880,-1
1599,4881,-1
1599,4882,-1
1599,4883,-1
1599,4884,-1
1599,4885,-1
1599,4886,-1
1599,4887,-1
1599,4888,-1
1599,4889,-1
1599,4890,-1
1599,4891,-1
1599,4892,-1
1599,4893,-1
1599,4894,-1
1599,4895,-1
1599,4896,-1
1599,4897,-1
1599,4847,-1
1599,4848,-1
1599,4849,-1
1599,4850,-1
1599,4851,-1
1599,4852,-1
1599,4853,-1
1599,4854,-1
1599,4856,-1
1599,4857,-1
1599,4858,-1
1599,4859,-1
1599,4860,-1
1599,4861,-1
1599,4862,-1
1599,4863,-1
1599,4899,1
1599,4898,-1
1599,4947,1
1599,4909,-1
1599,4910,-1
1599,4911,-1
1599,4912,-1
1599,4913,-1
1599,4914,-1
1599,4915,-1
1599,4916,-1
1599,4917,-1
1599,4918,-1
1599,4919,-1
1599,4920,-1
1599,4921,-1
1599,4922,-1
1599,4923,-1
1599,4924,-1
1599,4925,-1
1599,4926,-1
1599,4927,-1
1599,4928,-1
1599,4929,-1
1599,4930,-1
1599,4931,-1
1599,4932,-1
1599,4933,-1
1599,4934,-1
1599,4935,-1
1599,4936,-1
1599,4937,-1
1599,4938,-1
1599,4939,-1
1599,4940,-1
1599,4941,-1
1599,4942,-1
1599,4943,-1
1599,4944,-1
1599,4945,-1
1599,4946,-1
1599,4948,-1
1599,4949,-1
1599,4950,-1
1599,4951,-1
1599,4952,-1
1599,4953,-1
1599,4954,-1
1599,4955,-1
1599,4956,-1
1599,5190,1
1599,5066,1
1599,5109,1
1599,5311,1
1599,5764,1
1599,4990,1
1599,5064,1
1599,5077,1
1599,5000,1
1599,5305,1
1599,6045,1
1599,6044,-1
1599,6046,-1
1599,6054,1
1599,6052,-1
1599,6053,-1
1599,6055,-1
1600,3335,1
1600,4430,1
1600,4704,1
1600,4779,1
1600,4738,1
1600,4817,1
1600,4755,1
1600,4733,1
1600,4763,1
1600,4762,1
1600,4737,1
1600,4778,1
1600,4745,1
1600,4761,1
1600,4776,1
1600,4804,1
1600,4628,1
1600,4721,1
1600,4720,1
1600,4824,1
1600,4799,1
1600,4736,1
1600,4870,1
1600,4864,-1
1600,4865,-1
1600,4866,-1
1600,4867,-1
1600,4868,-1
1600,4869,-1
1600,4871,-1
1600,4872,-1
1600,4873,-1
1600,4874,-1
1600,4875,-1
1600,4876,-1
1600,4877,-1
1600,4878,-1
1600,4879,-1
1600,4880,-1
1600,4881,-1
1600,4882,-1
1600,4883,-1
1600,4884,-1
1600,4885,-1
1600,4886,-1
1600,4887,-1
1600,4888,-1
1600,4889,-1
1600,4890,-1
1600,4891,-1
1600,4892,-1
1600,4893,-1
1600,4894,-1
1600,4895,-1
1600,4896,-1
1600,4897,-1
1600,4847,-1
1600,4848,-1
1600,4849,-1
1600,4850,-1
1600,4851,-1
1600,4852,-1
1600,4853,-1
1600,4854,-1
1600,4855,-1
1600,4856,-1
1600,4857,-1
1600,4858,-1
1600,4859,-1
1600,4860,-1
1600,4861,-1
1600,4862,-1
1600,4863,-1
1600,4898,1
1600,4899,-1
1600,4911,1
1600,4909,-1
1600,4910,-1
1600,4912,-1
1600,4913,-1
1600,4914,-1
1600,4915,-1
1600,4916,-1
1600,4917,-1
1600,4918,-1
1600,4919,-1
1600,4920,-1
1600,4921,-1
1600,4922,-1
1600,4923,-1
1600,4924,-1
1600,4925,-1
1600,4926,-1
1600,4927,-1
1600,4928,-1
1600,4929,-1
1600,4930,-1
1600,4931,-1
1600,4932,-1
1600,4933,-1
1600,4934,-1
1600,4935,-1
1600,4936,-1
1600,4937,-1
1600,4938,-1
1600,4939,-1
1600,4940,-1
1600,4941,-1
1600,4942,-1
1600,4943,-1
1600,4944,-1
1600,4945,-1
1600,4946,-1
1600,4947,-1
1600,4948,-1
1600,4949,-1
1600,4950,-1
1600,4951,-1
1600,4952,-1
1600,4953,-1
1600,4954,-1
1600,4955,-1
1600,4956,-1
1600,5542,1
1600,5081,1
1600,5009,1
1600,5090,1
1600,4989,1
1600,4999,1
1600,5048,1
1600,5311,1
1600,5282,1
1600,5143,1
1600,5018,1
1600,5240,1
1600,4972,1
1600,5045,1
1600,4970,1
1600,5022,1
1600,5455,1
1600,6044,1
1600,6045,-1
1600,6046,-1
1601,3336,1
1601,4715,1
1601,4706,1
1601,4771,1
1601,4773,1
1601,4716,1
1601,4829,1
1601,4784,1
1601,4871,1
1601,4864,-1
1601,4865,-1
1601,4866,-1
1601,4867,-1
1601,4868,-1
1601,4869,-1
1601,4870,-1
1601,4872,-1
1601,4873,-1
1601,4874,-1
1601,4875,-1
1601,4876,-1
1601,4877,-1
1601,4878,-1
1601,4879,-1
1601,4880,-1
1601,4881,-1
1601,4882,-1
1601,4883,-1
1601,4884,-1
1601,4885,-1
1601,4886,-1
1601,4887,-1
1601,4888,-1
1601,4889,-1
1601,4890,-1
1601,4891,-1
1601,4892,-1
1601,4893,-1
1601,4894,-1
1601,4895,-1
1601,4896,-1
1601,4897,-1
1601,4847,-1
1601,4848,-1
1601,4849,-1
1601,4850,-1
1601,4851,-1
1601,4852,-1
1601,4853,-1
1601,4854,-1
1601,4855,-1
1601,4856,-1
1601,4857,-1
1601,4858,-1
1601,4859,-1
1601,4860,-1
1601,4861,-1
1601,4862,-1
1601,4863,-1
1601,4900,1
1601,4903,1
1601,4901,1
1601,4902,-1
1601,4904,-1
1601,4905,-1
1601,4906,-1
1601,4907,-1
1601,4908,-1
1601,4913,1
1601,4909,-1
1601,4910,-1
1601,4911,-1
1601,4912,-1
1601,4914,-1
1601,4915,-1
1601,4916,-1
1601,4917,-1
1601,4918,-1
1601,4919,-1
1601,4920,-1
1601,4921,-1
1601,4922,-1
1601,4923,-1
1601,4924,-1
1601,4925,-1
1601,4926,-1
1601,4927,-1
1601,4928,-1
1601,4929,-1
1601,4930,-1
1601,4931,-1
1601,4932,-1
1601,4933,-1
1601,4934,-1
1601,4935,-1
1601,4936,-1
1601,4937,-1
1601,4938,-1
1601,4939,-1
1601,4940,-1
1601,4941,-1
1601,4942,-1
1601,4943,-1
1601,4944,-1
1601,4945,-1
1601,4946,-1
1601,4947,-1
1601,4948,-1
1601,4949,-1
1601,4950,-1
1601,4951,-1
1601,4952,-1
1601,4953,-1
1601,4954,-1
1601,4955,-1
1601,4956,-1
1601,5190,1
1601,5000,1
1601,5286,1
1601,6040,1
1601,6041,-1
1602,3337,1
1602,4706,1
1602,4630,1
1602,4552,1
1602,4708,1
1602,4813,1
1602,4707,1
1602,4613,1
1602,4644,1
1602,4702,1
1602,4734,1
1602,4667,1
1602,4863,1
1602,4864,-1
1602,4865,-1
1602,4866,-1
1602,4867,-1
1602,4868,-1
1602,4869,-1
1602,4870,-1
1602,4871,-1
1602,4872,-1
1602,4873,-1
1602,4874,-1
1602,4875,-1
1602,4876,-1
1602,4877,-1
1602,4878,-1
1602,4879,-1
1602,4880,-1
1602,4881,-1
1602,4882,-1
1602,4883,-1
1602,4884,-1
1602,4885,-1
1602,4886,-1
1602,4887,-1
1602,4888,-1
1602,4889,-1
1602,4890,-1
1602,4891,-1
1602,4892,-1
1602,4893,-1
1602,4894,-1
1602,4895,-1
1602,4896,-1
1602,4897,-1
1602,4847,-1
1602,4848,-1
1602,4849,-1
1602,4850,-1
1602,4851,-1
1602,4852,-1
1602,4853,-1
1602,4854,-1
1602,4855,-1
1602,4856,-1
1602,4857,-1
1602,4858,-1
1602,4859,-1
1602,4860,-1
1602,4861,-1
1602,4862,-1
1602,4898,1
1602,4899,-1
1602,4907,1
1602,4900,1
1602,4903,1
1602,4901,-1
1602,4902,-1
1602,4904,-1
1602,4905,-1
1602,4906,-1
1602,4908,-1
1602,4918,1
1602,4909,-1
1602,4910,-1
1602,4911,-1
1602,4912,-1
1602,4913,-1
1602,4914,-1
1602,4915,-1
1602,4916,-1
1602,4917,-1
1602,4919,-1
1602,4920,-1
1602,4921,-1
1602,4922,-1
1602,4923,-1
1602,4924,-1
1602,4925,-1
1602,4926,-1
1602,4927,-1
1602,4928,-1
1602,4929,-1
1602,4930,-1
1602,4931,-1
1602,4932,-1
1602,4933,-1
1602,4934,-1
1602,4935,-1
1602,4936,-1
1602,4937,-1
1602,4938,-1
1602,4939,-1
1602,4940,-1
1602,4941,-1
1602,4942,-1
1602,4943,-1
1602,4944,-1
1602,4945,-1
1602,4946,-1
1602,4947,-1
1602,4948,-1
1602,4949,-1
1602,4950,-1
1602,4951,-1
1602,4952,-1
1602,4953,-1
1602,4954,-1
1602,4955,-1
1602,4956,-1
1602,4973,1
1602,5538,1
1602,5066,1
1602,5407,1
1602,4990,1
1602,4970,1
1602,5022,1
1602,6028,1
1602,6025,-1
1602,6026,-1
1602,6027,-1
1602,6029,-1
1602,6032,1
1602,6033,-1
1602,6034,-1
1602,6035,-1
1602,6031,-1
1602,6040,1
1602,6041,-1
1602,6045,1
1602,6044,-1
1602,6046,-1
1603,3338,1
1603,4748,1
1603,4749,1
1603,4706,1
1603,4776,1
1603,4622,1
1603,4750,1
1603,4720,1
1603,4709,1
1603,4771,1
1603,4723,1
1603,4830,1
1603,4704,1
1603,4721,1
1603,4764,1
1603,4716,1
1603,4765,1
1603,4763,1
1603,4602,1
1603,4868,1
1603,4864,-1
1603,4865,-1
1603,4866,-1
1603,4867,-1
1603,4869,-1
1603,4870,-1
1603,4871,-1
1603,4872,-1
1603,4873,-1
1603,4874,-1
1603,4875,-1
1603,4876,-1
1603,4877,-1
1603,4878,-1
1603,4879,-1
1603,4880,-1
1603,4881,-1
1603,4882,-1
1603,4883,-1
1603,4884,-1
1603,4885,-1
1603,4886,-1
1603,4887,-1
1603,4888,-1
1603,4889,-1
1603,4890,-1
1603,4891,-1
1603,4892,-1
1603,4893,-1
1603,4894,-1
1603,4895,-1
1603,4896,-1
1603,4897,-1
1603,4847,-1
1603,4848,-1
1603,4849,-1
1603,4850,-1
1603,4851,-1
1603,4852,-1
1603,4853,-1
1603,4854,-1
1603,4855,-1
1603,4856,-1
1603,4857,-1
1603,4858,-1
1603,4859,-1
1603,4860,-1
1603,4861,-1
1603,4862,-1
1603,4863,-1
1603,4898,1
1603,4899,-1
1603,4914,1
1603,4909,-1
1603,4910,-1
1603,4911,-1
1603,4912,-1
1603,4913,-1
1603,4915,-1
1603,4916,-1
1603,4917,-1
1603,4918,-1
1603,4919,-1
1603,4920,-1
1603,4921,-1
1603,4922,-1
1603,4923,-1
1603,4924,-1
1603,4925,-1
1603,4926,-1
1603,4927,-1
1603,4928,-1
1603,4929,-1
1603,4930,-1
1603,4931,-1
1603,4932,-1
1603,4933,-1
1603,4934,-1
1603,4935,-1
1603,4936,-1
1603,4937,-1
1603,4938,-1
1603,4939,-1
1603,4940,-1
1603,4941,-1
1603,4942,-1
1603,4943,-1
1603,4944,-1
1603,4945,-1
1603,4946,-1
1603,4947,-1
1603,4948,-1
1603,4949,-1
1603,4950,-1
1603,4951,-1
1603,4952,-1
1603,4953,-1
1603,4954,-1
1603,4955,-1
1603,4956,-1
1603,4991,1
1603,5066,1
1603,5190,1
1603,4990,1
1603,5150,1
1603,5143,1
1603,6045,1
1603,6044,-1
1603,6046,-1
1604,3339,1
1604,4059,1
1604,4765,1
1604,4741,1
1604,4769,1
1604,4723,1
1604,4768,1
1604,4720,1
1604,4792,1
1604,4783,1
1604,4795,1
1604,4756,1
1604,4856,1
1604,4864,-1
1604,4865,-1
1604,4866,-1
1604,4867,-1
1604,4868,-1
1604,4869,-1
1604,4870,-1
1604,4871,-1
1604,4872,-1
1604,4873,-1
1604,4874,-1
1604,4875,-1
1604,4876,-1
1604,4877,-1
1604,4878,-1
1604,4879,-1
1604,4880,-1
1604,4881,-1
1604,4882,-1
1604,4883,-1
1604,4884,-1
1604,4885,-1
1604,4886,-1
1604,4887,-1
1604,4888,-1
1604,4889,-1
1604,4890,-1
1604,4891,-1
1604,4892,-1
1604,4893,-1
1604,4894,-1
1604,4895,-1
1604,4896,-1
1604,4897,-1
1604,4847,-1
1604,4848,-1
1604,4849,-1
1604,4850,-1
1604,4851,-1
1604,4852,-1
1604,4853,-1
1604,4854,-1
1604,4855,-1
1604,4857,-1
1604,4858,-1
1604,4859,-1
1604,4860,-1
1604,4861,-1
1604,4862,-1
1604,4863,-1
1604,4901,1
1604,4900,-1
1604,4902,-1
1604,4903,-1
1604,4904,-1
1604,4905,-1
1604,4906,-1
1604,4907,-1
1604,4908,-1
1604,4922,1
1604,4909,-1
1604,4910,-1
1604,4911,-1
1604,4912,-1
1604,4913,-1
1604,4914,-1
1604,4915,-1
1604,4916,-1
1604,4917,-1
1604,4918,-1
1604,4919,-1
1604,4920,-1
1604,4921,-1
1604,4923,-1
1604,4924,-1
1604,4925,-1
1604,4926,-1
1604,4927,-1
1604,4928,-1
1604,4929,-1
1604,4930,-1
1604,4931,-1
1604,4932,-1
1604,4933,-1
1604,4934,-1
1604,4935,-1
1604,4936,-1
1604,4937,-1
1604,4938,-1
1604,4939,-1
1604,4940,-1
1604,4941,-1
1604,4942,-1
1604,4943,-1
1604,4944,-1
1604,4945,-1
1604,4946,-1
1604,4947,-1
1604,4948,-1
1604,4949,-1
1604,4950,-1
1604,4951,-1
1604,4952,-1
1604,4953,-1
1604,4954,-1
1604,4955,-1
1604,4956,-1
1604,5707,1
1604,5312,1
1604,5457,1
1604,5352,1
1604,5475,1
1604,5410,1
1604,5813,1
1605,3340,1
1605,4431,1
1605,4741,1
1605,4745,1
1605,4715,1
1605,4795,1
1605,4576,1
1605,4750,1
1605,4773,1
1605,4771,1
1605,4835,1
1605,4833,1
1605,4765,1
1605,4716,1
1605,4868,1
1605,4864,-1
1605,4865,-1
1605,4866,-1
1605,4867,-1
1605,4869,-1
1605,4870,-1
1605,4871,-1
1605,4872,-1
1605,4873,-1
1605,4874,-1
1605,4875,-1
1605,4876,-1
1605,4877,-1
1605,4878,-1
1605,4879,-1
1605,4880,-1
1605,4881,-1
1605,4882,-1
1605,4883,-1
1605,4884,-1
1605,4885,-1
1605,4886,-1
1605,4887,-1
1605,4888,-1
1605,4889,-1
1605,4890,-1
1605,4891,-1
1605,4892,-1
1605,4893,-1
1605,4894,-1
1605,4895,-1
1605,4896,-1
1605,4897,-1
1605,4847,-1
1605,4848,-1
1605,4849,-1
1605,4850,-1
1605,4851,-1
1605,4852,-1
1605,4853,-1
1605,4854,-1
1605,4855,-1
1605,4856,-1
1605,4857,-1
1605,4858,-1
1605,4859,-1
1605,4860,-1
1605,4861,-1
1605,4862,-1
1605,4863,-1
1605,4899,1
1605,4898,-1
1605,4900,1
1605,4903,1
1605,4901,1
1605,4902,-1
1605,4904,-1
1605,4905,-1
1605,4906,-1
1605,4907,-1
1605,4908,-1
1605,4924,1
1605,4909,-1
1605,4910,-1
1605,4911,-1
1605,4912,-1
1605,4913,-1
1605,4914,-1
1605,4915,-1
1605,4916,-1
1605,4917,-1
1605,4918,-1
1605,4919,-1
1605,4920,-1
1605,4921,-1
1605,4922,-1
1605,4923,-1
1605,4925,-1
1605,4926,-1
1605,4927,-1
1605,4928,-1
1605,4929,-1
1605,4930,-1
1605,4931,-1
1605,4932,-1
1605,4933,-1
1605,4934,-1
1605,4935,-1
1605,4936,-1
1605,4937,-1
1605,4938,-1
1605,4939,-1
1605,4940,-1
1605,4941,-1
1605,4942,-1
1605,4943,-1
1605,4944,-1
1605,4945,-1
1605,4946,-1
1605,4947,-1
1605,4948,-1
1605,4949,-1
1605,4950,-1
1605,4951,-1
1605,4952,-1
1605,4953,-1
1605,4954,-1
1605,4955,-1
1605,4956,-1
1605,5066,1
1605,5349,1
1605,5190,1
1605,5020,1
1605,6028,1
1605,6025,-1
1605,6026,-1
1605,6027,-1
1605,6029,-1
1605,6041,1
1605,6040,-1
1605,6044,1
1605,6045,-1
1605,6046,-1
1606,3341,1
1606,4720,1
1606,4776,1
1606,4789,1
1606,4763,1
1606,4800,1
1606,4709,1
1606,4706,1
1606,4807,1
1606,4758,1
1606,4750,1
1606,4771,1
1606,4742,1
1606,4868,1
1606,4864,-1
1606,4865,-1
1606,4866,-1
